"GAB: Graph Augmented Bayes Classifier","C. Jiao; J. Sun; C. Wang; M. Xu","Nanjing University; Nanjing University; Nanjing University; Nanjing University","Fourth International Conference on Fuzzy Systems and Knowledge Discovery (FSKD 2007)","","2007","1","","608","612","","","","10.1109/FSKD.2007.340","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4405996","","Bayesian methods;Probability;Classification tree analysis;Sun;Laboratories;Frequency;Classification algorithms;Training data;Learning systems;Equations","Bayes methods;graph theory;pattern classification","graph augmented Bayes classifier;classification approach;naive Bayes classifier;conditional independence assumption;nonlinearly separable concepts","","","","","","","","IEEE","IEEE Conferences"
"Studies of Faraday magnetic rotation characteristics of polyaniline film","R. Yuan; W. Wu; Y. Wang; H. Qin; G. Wang; Z. Chen; X. Shen","Nanjing University; ; ; ; ; ; ","International Conference on Science and Technology of Synthetic Metals","","1994","","","70","70","","","","10.1109/STSM.1994.834754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/834754","","Magnetic films","","","","","","","","","","IEEE","IEEE Conferences"
"On Virtual Network Embedding: Paths and Cycles","H. Wu; F. Zhou; Y. Chen; R. Zhang","Nanjing University; LISITE lab of the Institut Supérieur d’Électronique de Paris; Nanjing University; Shanghai University of Finance and Economics","2019 IEEE 27th International Symposium on Modeling, Analysis, and Simulation of Computer and Telecommunication Systems (MASCOTS)","","2019","","","179","188","","","","10.1109/MASCOTS.2019.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8843030","Virtual Network Embedding (VNE);Path and Cycles Embeddings;Algorithm Design","Substrates;Topology;Network topology;Bandwidth;Erbium;Virtualization;Indium phosphide","computational complexity;computer networks;directed graphs;knapsack problems;network theory (graphs);optimisation;telecommunication network topology;virtualisation","polynomial-time algorithm;WDAG;weighted directed auxiliary graph;MDKP;NP-hard problem;virtual network requests;generic embedding algorithms;least-resourceconsuming embedding;MultiDimensional Knapsack Problem;Multiple Knapsack Problem;path embedding;cycle embedding;general VNE problem;cycle embeddings;topological characteristics;topological heterogeneity;shared substrate network;VNR;Virtual Network Embedding problem;network virtualization","","","","","","","","IEEE","IEEE Conferences"
"Branch Use in Practice: A Large-Scale Empirical Study of 2,923 Projects on GitHub","W. Zou; W. Zhang; X. Xia; R. Holmes; Z. Chen","Nanjing University; Nanjing University; Monash University; University of British Columbia; Nanjing University","2019 IEEE 19th International Conference on Software Quality, Reliability and Security (QRS)","","2019","","","306","317","","","","10.1109/QRS.2019.00047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8854734","branch use;GitHub;exploratory study","Productivity;Software;Computer bugs;Task analysis;Collaboration;Control systems;Encoding","project management;public domain software;software development management","branch use;branch usage;branch analysis;GitHub;large-scale empirical study;open source software systems;OSS systems","","","","","","","","IEEE","IEEE Conferences"
"Data Consistency for Cooperative Caching in Mobile Environments","J. Cao; Y. Zhang; G. Cao; L. Xie","Hong Kong Polytechnic University; The Pennsylvania State University; The Pennsylvania State University; Nanjing University","Computer","","2007","40","4","60","66","","","","10.1109/MC.2007.123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4160225","data management;cache consistency protocol;mobile computing","Cooperative caching;Peer to peer computing;Protective relaying;Relays;Wireless networks;Optical wavelength conversion;Spread spectrum communication","cache storage;mobile computing;mobile radio;peer-to-peer computing","ubiquitous computing;Internet;data consistency;mobile wireless environment;relay-peer-based cache consistency protocol;cooperative caching","","49","","","","","","IEEE","IEEE Conferences"
"Modeling the Perceptual Impact of Viewport Adaptation for Immersive Video","S. Xie; Y. Xu; Q. Qian; Q. Shen; Z. Ma; W. Zhang","Shanghai Jiao Tong University; Shanghai Jiao Tong University; Nanjing University; Nanjing University; Nanjing University; Shanghai Jiao Tong University","2018 IEEE International Symposium on Circuits and Systems (ISCAS)","","2018","","","1","5","","","","10.1109/ISCAS.2018.8350961","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8350961","Viewport (FoV) adaptation;Refinement duration;Quantization stepsize;Spatial resolution","Spatial resolution;Streaming media;Adaptation models;Quantization (signal);Analytical models;Navigation;Correlation","correlation methods;image representation;image resolution;video streaming","high-quality content;degraded-quality representation;network bandwidth consumption;spatial resolution;closed-form exponential functions;bandwidth-quality optimized immersive video streaming;virtualized environment;FoV adaptive streaming;viewport adaptation perceptual impact;field of view adaptive streaming;quantization","","1","","","","","","IEEE","IEEE Conferences"
"On video source format of screen content compression","X. Feng; F. Yang; H. Zhang; N. Shi; Z. Ma","Chongqing University of Technology; Chongqing University of Technology; Central South University; Nanjing University; Nanjing University","2015 Visual Communications and Image Processing (VCIP)","","2015","","","1","4","","","","10.1109/VCIP.2015.7457932","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7457932","Color space;chroma sampling;screen content compression;HEVC","Bit rate;Encoding;Color;Codecs;Distortion;Artificial intelligence;Robots","image colour analysis;video coding","video source format;screen content compression;coding efficiency;coding complexity;high-efficiency video coding;HEVC;chroma sampling;subjective distortion estimation;mean opinion score;structural similarity;bit rate","","1","","","","","","IEEE","IEEE Conferences"
"Influence Of Heat Treatment On Magnetic And Structural Properties Of Garnet Films","B. Gu; H. Zhang; H. Zhai; M. Lu; S. Zhang; Y. Miao; S. Zhang","Nanjing University; ; ; ; ; ; ","1993 IEEE International Magnetics Conference (INTERMAG)","","1993","","","HR","HR","","","","10.1109/INTMAG.1993.642809","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/642809","","Heat treatment;Magnetic properties;Garnet films;Annealing;Temperature dependence;Magnetization","","","","","","","","","","IEEE","IEEE Conferences"
"Multi-granularity Position-Aware Convolutional Memory Network for Aspect-Based Sentiment Analysis","Y. Pan; J. Gan; X. Ran; C. Wang","Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE 31st International Conference on Tools with Artificial Intelligence (ICTAI)","","2019","","","728","735","","","","10.1109/ICTAI.2019.00106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8995220","Attention mechanism, Aspect-based sentiment analysis, Memory network, Convolutional neural network","","convolutional neural nets;data mining;feature extraction;learning (artificial intelligence);sentiment analysis","aspect information;position information;aspect-based sentiment analysis;fine-grained sentiment analysis problem;convolutional neural networks;MP-CMN;multiple convolutional layers;multigranularity position-aware convolutional memory network;attention mechanism;standard SemEval 2014 datasets","","","","","","","","IEEE","IEEE Conferences"
"Fast intra mode decision and block matching for HEVC screen content compression","H. Zhang; Q. Zhou; N. Shi; F. Yang; X. Feng; Z. Ma","Central South University; Central South University; Nanjing University; Chongqing University of Technology; Chongqing University of Technology; Nanjing University","2016 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","","2016","","","1377","1381","","","","10.1109/ICASSP.2016.7471902","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7471902","Intra mode;intra block copy;screen content coding;HEVC","Encoding;Complexity theory;Image color analysis;Estimation;Correlation","video coding","fast intra mode decision;block matching;HEVC screen content compression;screen content coding;high-efficiency video coding;screen content video;temporal correlation;coding units","","14","","","","","","IEEE","IEEE Conferences"
"Semantic Predictive Control for Explainable and Efficient Policy Learning","X. Pan; X. Chen; Q. Cai; J. Canny; F. Yu","University of California, Berkeley; Shanghai Jiao Tong University; Nanjing University; University of California, Berkeley; University of California, Berkeley","2019 International Conference on Robotics and Automation (ICRA)","","2019","","","3203","3209","","","","10.1109/ICRA.2019.8794437","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8794437","","Semantics;Predictive models;Feature extraction;Visualization;Task analysis;Predictive control;Optimization","image motion analysis;image representation;learning (artificial intelligence);optimisation;predictive control","visual explanation;policy decisions;SPC;future semantic segmentation;multiscale feature maps;guidance model;multiple simulation environments;model-based reinforcement;data efficiency;short time horizons;human-level performance;complex environments;driving policy learning framework;feature representations;sampling-based optimization;semantic predictive control framework","","","","","","","","IEEE","IEEE Conferences"
"AD-Link: An Adaptive Approach for User Identity Linkage","X. Mu; W. Xie; R. K. Lee; F. Zhu; E. Lim","Nanjing University; Singapore Management University; University of Saskatchewan; Singapore Management University; Singapore Management University","2019 IEEE International Conference on Big Knowledge (ICBK)","","2019","","","183","190","","","","10.1109/ICBK.2019.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8944424","user identity linkage;user data growing;user attribute weight","","social networking (online)","online social platforms;state-of-the-art UIL methods;account matching;online social data;UIL method;user features;AD-Link;user identity linkage;user-generated data;popular online social platforms;linking accounts","","","","","","","","IEEE","IEEE Conferences"
"HTIME: A Hash-Based Terminal Identification Method in Cloud Environment","B. Liu; X. Jiang; Z. Song; J. Liu; W. Dou","Northeastern University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","","2019","","","74","81","","","","10.1109/iThings/GreenCom/CPSCom/SmartData.2019.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8875432","cloud environment, terminal verify, privacy security, hash algorithm","Cloud computing;Smart phones;Privacy;Authentication;Password","cloud computing;data privacy;mobile computing","cloud service;smart terminal;biometric technique;human activity recognition;hash-based terminal identification method;user behavior data;cloud environment;mobile computing environment;HTIME","","","","","","","","IEEE","IEEE Conferences"
"Crowdsourced Report Generation via Bug Screenshot Understanding","S. Yu","Nanjing University","2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE)","","2019","","","1277","1279","","","","10.1109/ASE.2019.00161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8952296","Crowdsourced Testing;Mobile App Testing;Bug Report Generation","","crowdsourcing;program debugging;program testing;software quality","crowdsourced report generation;bug screenshot understanding;quality control;software testing;crowdsourced testing;CroReG;crowdsourcing bug;screenshot captions","","","","","","","","IEEE","IEEE Conferences"
"LIRAT: Layout and Image Recognition Driving Automated Mobile Testing of Cross-Platform","S. Yu; C. Fang; Y. Feng; W. Zhao; Z. Chen","Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE)","","2019","","","1066","1069","","","","10.1109/ASE.2019.00103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8952513","Cross-Platform Testing;Image Recognition;Record and Replay","","Android (operating system);authoring languages;computer vision;image recognition;mobile computing","multiple mobile platforms;mobile web;test scripts;computer vision techniques;dynamic widgets;image-driven tool;test script cross-platform replay;Android platforms;iOS platforms;LIRAT;layout and image recognition driving automated mobile testing","","","","","","","","IEEE","IEEE Conferences"
"Data Persistence in Structured P2P Networks with Redundancy Schemes","H. LI; G. Chen","Nanjing University; Nanjing University","Sixth International Conference on Grid and Cooperative Computing (GCC 2007)","","2007","","","542","549","","","","10.1109/GCC.2007.59","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4293828","","Peer to peer computing;Availability;Network servers;System performance;Laboratories;Application software;Scalability;TV;Redundancy","data analysis;Markov processes;peer-to-peer computing;performance evaluation;redundancy","data persistence;redundancy schemes;structured P2P networks;data services;Markov chain;performance evaluation;erasure coding scheme;data availability","","2","","","","","","IEEE","IEEE Conferences"
"Deep Object-Centric Policies for Autonomous Driving","D. Wang; C. Devin; Q. Cai; F. Yu; T. Darrell","University of California, Berkeley; University of California, Berkeley; Nanjing University; University of California, Berkeley; University of California, Berkeley","2019 International Conference on Robotics and Automation (ICRA)","","2019","","","8853","8859","","","","10.1109/ICRA.2019.8794224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8794224","","Task analysis;Training;Taxonomy;Automobiles;Autonomous vehicles;Feature extraction;Robots","computer games;convolutional neural nets;data visualisation;learning (artificial intelligence);traffic engineering computing","object-centric models;object instances;end-to-end learning;Grand Theft Auto V simulator;object-agnostic methods;object-centric policies;autonomous driving;visuomotor skills;deep neural networks;robotics tasks;intuitive visualization;Berkeley DeepDrive Video dataset","","1","","","","","","IEEE","IEEE Conferences"
"LDPC decoder design for high rate wireless personal area networks","J. Sha; J. Lin; Z. Wang; L. Li; M. Gao","Nanjing University; Nanjing University; Broadcom Corporation, CA; Hefei University of Technology; Nanjing University","IEEE Transactions on Consumer Electronics","","2009","55","2","455","460","","","","10.1109/TCE.2009.5174407","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/5174407","Low Density Parity Check (LDPC), decoder;VLSI, Error Correction Codes, Wireless Personal Area Network;(WPAN)","Parity check codes;Decoding;Wireless personal area networks;Code standards;Throughput;Streaming media;Hardware;Proposals;Very large scale integration;Error correction codes","block codes;error correction codes;linear codes;parity check codes;personal area networks","LDPC decoder design;high rate wireless personal area network;low-density parity-check code;IEEE 802.15.3 standard;parallel level design;code rate flexibility;power consumption;data throughput;flexible check node processing unit;linear block codes;error correction codes;bit rate 3.6 Gbit/s","","5","","","","","","IEEE","IEEE Conferences"
"Empirical Study of Python Call Graph","L. Yu","Nanjing University","2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE)","","2019","","","1274","1276","","","","10.1109/ASE.2019.00160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8952190","Python, call graph, empirical study, quantitative, qualitative","","graph theory;program diagnostics;Python;software quality;user interfaces","comparative empirical analysis;construction effectiveness;extensive application;Python language;analysis work;static analysis algorithms;Python static call graph tools","","","","","","","","IEEE","IEEE Conferences"
"An Adaptive Affinity Graph with Subspace Pursuit for Natural Image Segmentation","Y. Zhang; H. Zhang; Y. Guo; K. Lin; J. He","Nanjing University; Nanjing University; Nanjing University; Hubei University of Technology; Nanjing University","2019 IEEE International Conference on Multimedia and Expo (ICME)","","2019","","","802","807","","","","10.1109/ICME.2019.00143","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8784904","Image segmentation, graph, subspace pursuit, sparse representation, affinity propagation","Image segmentation;Bipartite graph;Task analysis;Reliability;Databases;Image color analysis;Buildings","computer vision;graph theory;image colour analysis;image representation;image segmentation;pattern clustering","global nodes;subspace pursuit;adjacency-graph;Berkeley segmentation database;AASP-graph;adaptive affinity graph;natural image segmentation;graph-based segmentation methods;multiscale fusion graph;affinity propagation clustering method;computer vision;L0-graph;sparse representation","","","","","","","","IEEE","IEEE Conferences"
"Effective GasPrice Prediction for Carrying Out Economical Ethereum Transaction","F. Liu; X. Wang; Z. Li; J. Xu; Y. Gao","Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 6th International Conference on Dependable Systems and Their Applications (DSA)","","2020","","","329","334","","","","10.1109/DSA.2019.00050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9045840","Terms—Ethereum Smart Contract;Gas Mechanism;Gas Price Prediction;Machine Learning Regression","","","","","","","","","","","IEEE","IEEE Conferences"
"An Integrated Multimodal Attention-Based Approach for Bank Stress Test Prediction","F. Razzak; F. Yi; Y. Yang; H. Xiong","Rutgers University; Northwestern Polytechnical University, China; Nanjing University; Rutgers University","2019 IEEE International Conference on Data Mining (ICDM)","","2019","","","1282","1287","","","","10.1109/ICDM.2019.00161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8970861","Deep Learning;Multimodal Conditional Generative Models;Recurrent Neural Networks;Bank Stress-Test","","economic forecasting;macroeconomics;recurrent neural nets;regression analysis","integrated multimodal attention-based approach;global regulatory authorities;stress-testing exercises;dual-attention recurrent neural network;financial statements;bank holdings companies;integrated multimodal bank stress test prediction model framework;capital shortfalls;banking performance profiles;exogenous economic conditions;generative models;bank capital;temporal features;U.S. bank holdings","","","","","","","","IEEE","IEEE Conferences"
"An upper bound on the SER of transmit beamforming in correlated rayleigh fading","P. Zhu; L. Tang; Y. Wang; X. You","Southeast University; Nanjing University; Southeast University; Southeast University","IEEE Transactions on Communications","","2010","58","2","457","462","","","","10.1109/TCOMM.2010.02.0800442","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/5407610","Transmit beamforming, finite-rate feedback;multiple-input multiple-output (MIMO)","Upper bound;Array signal processing;Rayleigh channels;MIMO;Transmitters;Transmitting antennas;Error analysis;Fading;Feedback;Receiving antennas","array signal processing;diversity reception;error statistics;Rayleigh channels;transmitting antennas","transmit beamforming;correlated Rayleigh fading;symbol error rate;maximum ratio transmission;transmit antenna selection;codebook-based beamforming;fading channels;maximum ratio combining","","5","","","","","","IEEE","IEEE Conferences"
"Optimizing deterministic garbage collection in NAND flash storage systems","Q. Zhang; X. Li; L. Wang; T. Zhang; Y. Wang; Z. Shao","Nanjing University; Nanjing University; Nanjing University; Nanjing University; The Hong Kong Polytechnic University; The Hong Kong Polytechnic University","21st IEEE Real-Time and Embedded Technology and Applications Symposium","","2015","","","14","23","","","","10.1109/RTAS.2015.7108392","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7108392","","Ash;Real-time systems;Flash memories;Optimization;Mathematical model;Time factors;Upper bound","embedded systems;flash memories;storage management","deterministic garbage collection optimization;NAND flash storage systems;realtime embedded systems;worst-case execution time;system latency","","6","","","","","","IEEE","IEEE Conferences"
"Studies of controllabe colour change properties of polyaniline film","R. Yuan; Z. Gu; H. Yuan","Nanjing University; ; ","International Conference on Science and Technology of Synthetic Metals","","1994","","","49","49","","","","10.1109/STSM.1994.834714","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/834714","","Electrodes;Chemicals;Electrochromism;Physics;Hydrogen;Photoluminescence;Impedance","","","","","","","","","","IEEE","IEEE Conferences"
"Anomaly Detection Based on Spatio-Temporal and Sparse Features of Network Traffic in VANETs","L. Nie; H. Wang; S. Gong; Z. Ning; M. S. Obaidat; K. Hsiao","Northwestern Polytechnical University; Northwestern Polytechnical University; Sun Yat-sen University; Nanjing University; Nazarbayev University; Ming Chuan University","2019 IEEE Global Communications Conference (GLOBECOM)","","2019","","","1","6","","","","10.1109/GLOBECOM38437.2019.9013915","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9013915","","Anomaly detection;Feature extraction;Vehicular ad hoc networks;Kernel;Estimation;Security;Convolutional neural networks","","","","","","","","","","IEEE","IEEE Conferences"
"Using Case Facts to Predict Accusation Based on Deep Learning","H. Wang; T. He; Z. Zou; S. Shen; Y. Li","Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE 19th International Conference on Software Quality, Reliability and Security Companion (QRS-C)","","2019","","","133","137","","","","10.1109/QRS-C.2019.00038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8859448","legal intelligence;deep learning;multi-label classification;accusation prediction","Feature extraction;Law;Task analysis;Training;Deep learning;Prediction algorithms","learning (artificial intelligence);pattern classification;text analysis","case facts;deep learning;artificial intelligence technology;legal research;artificial intelligence methods;judiciary;relevant personnel;case-handling efficiency;trial quality;fair enforcement;automatic sentencing;legal intelligence;accusation prediction;multilabel text classification problem;machine learning models;judicial data analysis;FastText;TextCNN","","","","","","","","IEEE","IEEE Conferences"
"Multi-Label Image Recognition with Joint Class-Aware Map Disentangling and Label Correlation Embedding","Z. Chen; X. Wei; X. Jin; Y. Guo","Nanjing University; Megvii Research Nanjing; Megvii Research Nanjing; Nanjing University","2019 IEEE International Conference on Multimedia and Expo (ICME)","","2019","","","622","627","","","","10.1109/ICME.2019.00113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8784938","Multi-label image recognition;label correlation;CNNs;lass aware disentangled maps (CADMs)","Correlation;Image recognition;Semantics;Face recognition;Modeling;Streaming media;Image representation","feature extraction;image classification;image recognition;learning (artificial intelligence)","multilabel image recognition;joint class-aware map disentangling;multilabel recognition;unified deep learning framework;class-specific maps;label co-occurrence;general deep image features;feature maps;class-aware disentangled maps;label vectors;label correlation dependency;label correlation embedding loss;image-level supervisions;benchmark multilabel image datasets;relatively pure class-aware maps;multilabel classification","","","","","","","","IEEE","IEEE Conferences"
"Bundle Charging: Wireless Charging Energy Minimization in Dense Wireless Sensor Networks","N. Wang; J. Wu; H. Dai","Rowan University; Temple University; Nanjing University","2019 IEEE 39th International Conference on Distributed Computing Systems (ICDCS)","","2019","","","810","820","","","","10.1109/ICDCS.2019.00085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8885022","wireless energy transfer, wireless sensor net works, trajectory planning, mobile charging","Sensors;Wireless sensor networks;Trajectory;Inductive charging;Wireless communication;Planning;Data collection","approximation theory;greedy algorithms;optimisation;path planning;wireless sensor networks","mobile charger;quadratic attenuation charging model;trajectory distance;charging efficiency;entire charging trajectory;optimal charging bundle generation problem;bundle trajectory optimization problem;greedy bundle generation algorithm;TSP-trajectory;adjacent charging locations;optimal location;bundle charging;wireless charging energy minimization;dense wireless sensor networks;trajectory planning schemes;wireless charger;charger movement cost;charging cost;optimal trajectory planning","","1","","","","","","IEEE","IEEE Conferences"
"MuSC: A Tool for Mutation Testing of Ethereum Smart Contract","Z. Li; H. Wu; J. Xu; X. Wang; L. Zhang; Z. Chen","Nanjing University; Nanjing University; Nanjing University; Nanjing University; University of Texas at Dallas; Nanjing University","2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE)","","2019","","","1198","1201","","","","10.1109/ASE.2019.00136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8952206","Blockchain;Ethereum-Smart-Contract;Mutation-Test;Mutation-Operator","","contracts;program testing","novel mutation operators w.r.t;Ethereum Smart Contract;practical test methodology;software testing;mutation testing tool;test nets","","","","","","","","IEEE","IEEE Conferences"
"Many Could be Better Than All: A Novel Instance-Oriented Algorithm for Multi-modal Multi-label Problem","Y. Zhang; C. Zeng; H. Cheng; C. Wang; L. Zhang","Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE International Conference on Multimedia and Expo (ICME)","","2019","","","838","843","","","","10.1109/ICME.2019.00149","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8785050","multi-modal, multi-label, extraction cost","Feature extraction;Prediction algorithms;Testing;Correlation;Training;Semantics;Logic gates","pattern classification","diverse data collection techniques;multimodal features;MMML problem;semantic meanings;instance-oriented algorithm;multimodal multilabel problem;instance-oriented multimodal classifier chains algorithm;MCC algorithm;data quality","","1","","","","","","IEEE","IEEE Conferences"
"SVD: A Large-Scale Short Video Dataset for Near-Duplicate Video Retrieval","Q. Jiang; Y. He; G. Li; J. Lin; L. Li; W. Li","Nanjing university; Bytedance.com; Bytedance.Inc; Nanjing university; ByteDance AI Lab; Nanjing University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","5280","5288","","","","10.1109/ICCV.2019.00538","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9008275","","Task analysis;Muscles;YouTube;Explosives;Convolutional neural networks;Feature extraction","data mining;feature extraction;image matching;image representation;indexing;pattern clustering;singular value decomposition;video retrieval;video signal processing","multiple video mining techniques;SVD dataset;large-scale short video dataset;near-duplicate video retrieval;video data;NDVR task;temporal transformations;spatial transformations;user-attack behavior","","","","","","","","IEEE","IEEE Conferences"
"Roundtable: The Future of Software Engineering for Internet Computing","J. Lü; D. S. Rosenblum; T. Bultan; V. Issarny; S. Dustdar; M. Storey; D. Zhang","Nanjing University; National University of Singapore; University of California, Santa Barbara; Inria Paris-Rocquencourt; Vienna University of Technology; University of Victoria; Microsoft Research, China","IEEE Software","","2015","32","1","91","97","","","","10.1109/MS.2015.15","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7030178","software engineering;Internetware;Internet computing;Internet of Things","Interviews;Software engineering;Internet computing;Internet of things","","","","2","","","","","","IEEE","IEEE Conferences"
"Variable Strength Combinatorial Testing for Deep Neural Networks","Y. Chen; Z. Wang; D. Wang; C. Fang; Z. Chen","Nanjing University of Posts and Telecommunications; Nanjing University of Posts and Telecommunications; Nanjing University; Nanjing University; Nanjing University","2019 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW)","","2019","","","281","284","","","","10.1109/ICSTW.2019.00066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8728959","Deep neural networks, variable strength combinatorial testing, interaction relationship, coverage criteria.","Neurons;Upper bound;Biological neural networks;Correlation;Conferences","combinatorial mathematics;convolutional neural nets;program testing","deep neural networks;pre-layer neurons;post-layer neurons;variable strength combinatorial testing technique;variable strength combinatorial interaction relationship;variable strength combinatorial coverage;DNN testing","","","","","","","","IEEE","IEEE Conferences"
"GARN: A Novel Generative Adversarial Recognition Network for End-to-End Scene Character Recognition","H. Kong; D. Tang; X. Meng; T. Lu","Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 International Conference on Document Analysis and Recognition (ICDAR)","","2019","","","689","694","","","","10.1109/ICDAR.2019.00115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8978134","character recognition, adversarial training, data augmentation","Character recognition;Training;Generators;Gallium nitride;Image recognition;Task analysis;Text recognition","character recognition;feature extraction;learning (artificial intelligence);neural nets;pattern classification","scene character data;GARN;deep neural networks;high-quality scene character images;natural scene character recognition;generative adversarial recognition network;end-to-end scene character recognition;end-to-end network;multinomial classifier","","","","","","","","IEEE","IEEE Conferences"
"Protecting Privacy-Sensitive Locations in Trajectories with Correlated Positions","B. Liu; T. Zhu; W. Zhou; K. Wang; H. Zhou; M. Ding","La Trobe University; China University of Geoscience; University of Technology Sydney; University of California, Los Angeles; Nanjing University; Data61, CSIRO","2019 IEEE Global Communications Conference (GLOBECOM)","","2019","","","1","6","","","","10.1109/GLOBECOM38437.2019.9013262","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9013262","","Privacy;Bayes methods;Trajectory;Correlation;Hidden Markov models;Probability distribution","","","","","","","","","","IEEE","IEEE Conferences"
"A Double Layer Bayesian Classifier","J. Sun; C. Wang; S. Chen","Nanjing University; Nanjing University; Nanjing University","Fourth International Conference on Fuzzy Systems and Knowledge Discovery (FSKD 2007)","","2007","1","","540","544","","","","10.1109/FSKD.2007.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4405983","","Bayesian methods;Probability;Classification tree analysis;Testing;Decision trees;Training data;Sun;Laboratories;Software performance;Statistics","Bayes methods;pattern classification","double layer Bayesian classifier;naive Bayes;posterior probability","","3","","","","","","IEEE","IEEE Conferences"
