"Intervention and Repair","C. Boeckx; H. Lasnik","Harvard University; University of Maryland","Linguistic Inquiry","","2006","37","1","150","155","","","","10.1162/ling.2006.37.1.150","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/6796912","","","","","","","","","","","","MITP","IEEE Conferences"
"On Incentives and their Applications to Production","Y. Ho; P. B. Luh; Y. Zheng; J. Wu; Q. Wang","Harvard University; U. of Connecticut; Academia Sinica, Beijing; Academia Sinica, Beijing; Academia Sinica, Beijing","1985 American Control Conference","","1985","","","237","244","","","","10.23919/ACC.1985.4788612","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4788612","","Production;Water conservation;Ethics;Hazards;Manufacturing;Humans;Fuel economy;Costs;Productivity;Cooling","","","","1","","","","","","IEEE","IEEE Conferences"
"CHAMPVis: Comparative Hierarchical Analysis of Microarchitectural Performance","L. Pentecost; U. Gupta; E. Ngan; J. Beyer; G. Wei; D. Brooks; M. Behrisch","Harvard University; Harvard University; Harvard University; Harvard University; Harvard University; Harvard University; Harvard University","2019 IEEE/ACM International Workshop on Programming and Performance Visualization Tools (ProTools)","","2019","","","55","61","","","","10.1109/ProTools49597.2019.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8955682","","","computer centres;data visualisation;interactive systems;Internet;learning (artificial intelligence);optimisation","CHAMPVis;comparative hierarchical analysis;microarchitectural performance;software engineers;comparative performance analysis;productive visualization tools;web-based interactive visualization tool;productive performance analysis;definitive performance comparisons;performance metrics;task analysis;interactive performance bottleneck identification;data center-scale computing;data center-scale performance analysis tasks","","","","","","","","IEEE","IEEE Conferences"
"Managing Citizen Relationships in Disasters: Hurricane Wilma, 311 and Miami-Dade County","A. Schellong; T. Langenberg","Harvard University; Harvard University","2007 40th Annual Hawaii International Conference on System Sciences (HICSS'07)","","2007","","","96","96","","","","10.1109/HICSS.2007.331","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4076565","","Disaster management;Hurricanes;Knowledge management;Customer relationship management;Government;Conference management;Technology management;Business;Portals;Collaboration","disasters;emergency services;storms","disasters;Wilma hurricane;Miami-Dade county;multijurisdictional environment;multichannel environment;citizen relationship management","","9","","","","","","IEEE","IEEE Conferences"
"Consistent Neural Activity Patterns Represent Personally Familiar People","M. A. Thornton; J. P. Mitchell","Harvard University; Harvard University","Journal of Cognitive Neuroscience","","2017","29","9","1583","1594","","","","10.1162/jocn_a_01151","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7995171","","","","","","","","","","","","MITP","IEEE Conferences"
"MOTIFNET: A MOTIF-BASED GRAPH CONVOLUTIONAL NETWORK FOR DIRECTED GRAPHS","F. Monti; K. Otness; M. M. Bronstein","University of Lugano; Harvard University; University of Lugano","2018 IEEE Data Science Workshop (DSW)","","2018","","","225","228","","","","10.1109/DSW.2018.8439897","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8439897","Geometric Deep Learning;Graph Convolutional Neural Networks;Directed Graphs;Graph Motifs","Laplace equations;Machine learning;Symmetric matrices;Eigenvalues and eigenfunctions;Neural networks;Chebyshev approximation;Color","directed graphs;eigenvalues and eigenfunctions;graph theory;learning (artificial intelligence);matrix algebra;neural nets","graph convolutional network;directed graphs;deep learning;graph convolutional neural networks;significant attention;machine learning community;graph Laplacian eigenvectors;classical Fourier basis;spectral domain;undirected graph;symmetric Laplacian matrix;graph CNN capable;local graph motifs;Motifnet;spectral CNN","","2","","","","","","IEEE","IEEE Conferences"
"The Emerging Genre of Data Comics","B. Bach; N. H. Riche; S. Carpendale; H. Pfister","Harvard University; Microsoft Research; University of Calgary; Harvard University","IEEE Computer Graphics and Applications","","2017","37","3","6","13","","","","10.1109/MCG.2017.33","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7912272","computer graphics;data comics;visual storytelling;information visualization;data visualization","Art;Computer graphics","computer graphics;humanities","data comics;visual storytelling","","4","","","","","","IEEE","IEEE Conferences"
"Reproducible Research in Computational Harmonic Analysis","D. L. Donoho; A. Maleki; I. U. Rahman; M. Shahram; V. Stodden","Stanford University; Stanford University; Apple Computer; Stanford University; Harvard University","Computing in Science & Engineering","","2009","11","1","8","18","","","","10.1109/MCSE.2009.15","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4720218","reproducible research;scientific computing;computational science;scientific publication","Harmonic analysis;Computational modeling;Computer errors;Large-scale systems;Logic testing;Data mining;Laboratories;Image recognition;Information management;Scientific computing","electronic publishing;harmonic analysis;mathematics computing;software packages","computational harmonic analysis;reproducible research;scientific publication;software publishing","","124","","","","","","IEEE","IEEE Conferences"
"Power, Thermal, and Reliability Modeling in Nanometer-Scale Microprocessors","D. Brooks; R. P. Dick; R. Joseph; L. Shang","Harvard University; Northwestern University; Northwestern University; Queen's University","IEEE Micro","","2007","27","3","49","62","","","","10.1109/MM.2007.58","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4292056","modeling of computer architecture;power models;thermal analysis;reliability models;process variation","Microprocessors;Power system modeling;Power system reliability;Energy consumption;Cooling;Packaging;Power supplies;Batteries","circuit reliability;low-power electronics;microprocessor chips;nanostructured materials;thermal management (packaging)","microprocessor design;reliability model;power model;thermal model","","77","","","","","","IEEE","IEEE Conferences"
"fMRI Evidence for Separable and Lateralized Prefrontal Memory Monitoring Processes","I. G. Dobbins; J. S. Simons; D. L. Schacter","Duke University; University College London; Harvard University","Journal of Cognitive Neuroscience","","2004","16","6","908","920","","","","10.1162/0898929041502751","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/6788404","","","","","","1","","","","","","MITP","IEEE Conferences"
"Desynchronization: The Theory of Self-Organizing Algorithms for Round-Robin Scheduling","A. Patel; J. Degesys; R. Nagpal","Harvard University; Harvard University; Harvard University","First International Conference on Self-Adaptive and Self-Organizing Systems (SASO 2007)","","2007","","","87","96","","","","10.1109/SASO.2007.17","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4274893","","Scheduling algorithm;Round robin;Wireless sensor networks;Synchronization;Biosensors;Biological system modeling;Computational biology;Inverse problems;Oscillators;Media Access Protocol","inverse problems;scheduling;wireless sensor networks","inverse problem;wireless sensor networks;medium access control;self-organizing desynchronization algorithms","","33","","","","","","IEEE","IEEE Conferences"
"What Is Algorithm Governance?","D. Doneda; V. A. Almeida","Rio de Janeiro State University; Harvard University","IEEE Internet Computing","","2016","20","4","60","63","","","","10.1109/MIC.2016.79","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7529042","Internet/Web technologies;Internet governance;algorithm governance;information privacy;machine learning","Algorithm design and analysis;Web and internet services;Internet governance;Privacy;Machine learning","data privacy;social aspects of automation","algorithm governance;censorship;social discrimination;privacy violations;manipulation;biases;property rights","","3","","","","","","IEEE","IEEE Conferences"
"Computation in History: Styles and Methods","D. Herlihy","Harvard University","Computer","","1978","11","8","8","17","","","","10.1109/C-M.1978.218305","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/1647080","","History;Distributed computing;Computer science;Application software","","","","1","","","","","","IEEE","IEEE Conferences"
"Cyber Peace and Cyber Stability: Taking the Norm Road to Stability","A. Klimburg; V. A. F. Almeida","The Atlantic Council; Harvard University","IEEE Internet Computing","","2019","23","4","61","66","","","","10.1109/MIC.2019.2926847","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8874985","","Internet;Cyberspace;Government policies;Stability analysis;Computer security;Behavioral sciences","security of data;stability","cyber stability;cyber peace;norm road;multistakeholder bodies;agreed behaviors;expected behaviors;technical norms;policy norms","","","","","","","","IEEE","IEEE Conferences"
"Evidence for a Functional Hierarchy of Association Networks","E. Y. Choi; G. K. Drayna; D. Badre","Harvard University; Harvard University; Brown University","Journal of Cognitive Neuroscience","","2018","30","5","722","736","","","","10.1162/jocn_a_01229","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8329066","","","","","","","","","","","","MITP","IEEE Conferences"
"Author's reply","R. King","Harvard University","IEEE Transactions on Microwave Theory and Techniques","","2001","49","4","736","736","","","","10.1109/TMTT.2001.915454","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/915454","","Ham radios;Humans;Biological system modeling;Current density;Frequency;Mice;Microwave theory and techniques;Resonance;FCC;Specific absorption rate","","","","","","","","","","IEEE","IEEE Conferences"
"INVITED: A Modular Digital VLSI Flow for High-Productivity SoC Design","B. Khailany; E. Krimer; R. Venkatesan; J. Clemons; J. S. Emer; M. Fojtik; A. Klinefelter; M. Pellauer; N. Pinckney; Y. S. Shao; S. Srinath; C. Torng; S. L. Xi; Y. Zhang; B. Zimmer","NVIDIA; NVIDIA; NVIDIA; NVIDIA; NVIDIA; NVIDIA; NVIDIA; NVIDIA; NVIDIA; NVIDIA; Cornell University; Cornell University; Harvard University; NVIDIA; NVIDIA","2018 55th ACM/ESDA/IEEE Design Automation Conference (DAC)","","2018","","","1","6","","","","10.1109/DAC.2018.8465897","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8465897","High-Level Synthesis;VLSI Design;SoC Design;Machine Learning","C++ languages;Tools;Object oriented modeling;Libraries;Hardware;Biological system modeling;Pipeline processing","integrated circuit design;low-power electronics;system-on-chip;VLSI","high-level synthesis tools;object-oriented library;modular VLSI physical design approach;fine-grained globally asynchronous locally synchronous clocking;modular digital VLSI flow;high-productivity SoC design;high-productivity digital VLSI flow;size 16.0 nm","","","","","","","","IEEE","IEEE Conferences"
"Hardware-assisted Rendering of CSG Models","F. Romeiro; L. Velho; L. H. De Figueiredo","Harvard University; IMPA; IMPA","2006 19th Brazilian Symposium on Computer Graphics and Image Processing","","2006","","","139","146","","","","10.1109/SIBGRAPI.2006.24","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4027061","","Rendering (computer graphics);Hardware;Bandwidth;Throughput;Computer graphics;Ray tracing;Scalability;Solid modeling;Process design;Image converters","computational geometry;ray tracing;rendering (computer graphics)","hardware-assisted rendering;CSG model;constructive solid geometry;ray tracing;spatial subdivision method;GPU","","3","","","","","","IEEE","IEEE Conferences"
"Author's reply","R. King","Harvard University","IEEE Transactions on Microwave Theory and Techniques","","2001","49","4","737","738","","","","10.1109/TMTT.2001.915456","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/915456","","Frequency;Ham radios;Mice;Humans;Microwave theory and techniques;Bridges;Information analysis;Cancer;Transmitting antennas","","","","","","","","","","IEEE","IEEE Conferences"
"Interactions Between Forms of Memory: When Priming Hinders New Episodic Learning","A. D. Wagner; A. Maril; D. L. Schacter","Massachusetts Institute of Technology and MGH-NMR Center; Harvard University; Harvard University","Journal of Cognitive Neuroscience","","2000","12","Supplement 2","52","60","","","","10.1162/089892900564064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/6787717","","","","","","","","","","","","MITP","IEEE Conferences"
"Guest Editors' Introduction: Data Surveillance","S. Garfinkel; M. D. Smith","Harvard University; Harvard University","IEEE Security & Privacy","","2006","4","6","15","17","","","","10.1109/MSP.2006.154","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4042651","data mining;data surveillance;Simson Garfinkel;terrorism;total information awareness","Surveillance;Databases;Telephony;Terrorism;Data privacy;Protection;USA Councils;Government;Mining industry;Turning","","","","","","","","","","IEEE","IEEE Conferences"
"Mediating Group Dynamics through Tabletop Interface Design","M. R. Morris; A. Cassanego; A. Paepcke; T. Winograd; A. M. Piper; A. Huang","Stanford University; Stanford University; Stanford University; Stanford University; Microsoft; Harvard University","IEEE Computer Graphics and Applications","","2006","26","5","65","73","","","","10.1109/MCG.2006.114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/1683695","tabletop computing;tabletop user interface design;computer-supported cooperative work;co-located groupware;single display groupware","Protocols;Electric breakdown;Displays;Voting;Collaborative software;Collaborative work;Magnetohydrodynamic power generation;Mediation;Accidents;Permission","computer aided instruction;computer displays;groupware;handicapped aids;social sciences;user interfaces","group dynamics mediation;tabletop interface design;teamworking;multiuser coordination policy;cooperative gesturing;educational task;social skills development support;special-needs population","","31","","","","","","IEEE","IEEE Conferences"
"LineUp: Visual Analysis of Multi-Attribute Rankings","S. Gratzl; A. Lex; N. Gehlenborg; H. Pfister; M. Streit","Johannes Kepler University Linz; Johannes Kepler University Linz; Harvard University; Harvard University; Harvard Medical School","IEEE Transactions on Visualization and Computer Graphics","","2013","19","12","2277","2286","","","","10.1109/TVCG.2013.173","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/6634146","Rankings;Data visualization;Encoding;Histograms;Scalability;stacked bar charts;Ranking visualization;ranking;scoring;multi-attribute;multifactorial;multi-faceted","Rankings;Data visualization;Encoding;Histograms;Scalability","bar charts;data visualisation;interactive systems","LineUp;visual analysis;multiattribute visualization technique;slope graphs;attribute combination;item ranking;interactive technique;bar charts;visual exploration tools;multiple heterogeneous attributes;ranking visualization;multiattribute rankings","","92","","","","","","IEEE","IEEE Conferences"
"A High-Availability Cloud for Research Computing","J. Riley; J. Noss; W. Dillingham; J. Cuff; I. M. Llorente","Harvard University; Harvard University; Harvard University; Harvard University; OpenNebula","Computer","","2017","50","6","92","95","","","","10.1109/MC.2017.182","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7945198","cloud;architecture;datacenter;high availability;HA;object storage device;OSD;hypervisor;virtual machine;VM;cloud-bursting;cluster;resource provisioning","Cloud computing;Monitoring;Computer architecture;Virtual machine monitors;Servers","cloud computing;innovation management;natural sciences computing","high-availability private cloud;research computing;innovations","","2","","","","","","IEEE","IEEE Conferences"
"Weather Forecasting [Legalmetrology]","V. Scotti; T. Vosk","Catholic University of Piacenza, Piacenza, Italy; Harvard University","IEEE Instrumentation & Measurement Magazine","","2014","17","5","60","63","","","","10.1109/MIM.2014.6912209","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/6912209","","Weather forecasting;Law;Forecasting","","","","1","","","","","","IEEE","IEEE Conferences"
"Sparse-coded net model and applications","Y. Gwon; M. Cha; W. Campbell; H. T. Kung; C. K. Dagli","MIT Lincoln Laboratory; MIT Lincoln Laboratory; MIT Lincoln Laboratory; Harvard University; MIT Lincoln Laboratory","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","","2016","","","1","6","","","","10.1109/MLSP.2016.7738828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7738828","","Encoding;Dictionaries;Semisupervised learning;Training;Data models;Feature extraction;Pipelines","backpropagation;encoding;feature extraction;feedforward neural nets;signal classification;signal representation;unsupervised learning","sparse-coded net model;unsupervised learning;high-level representations;feature extraction;sparse representations;holistic learning unit;feedforward model;task-driven output layers;semisupervised learning;backpropagation algorithm;nonlinear feature pooling operators;supervised dictionary learning;deep stacked autoencoder neural network;GMM-SVM pipelines","","","","","","","","IEEE","IEEE Conferences"
"The role of force feedback in surgery: analysis of blunt dissection","C. Wagner; N. Stylopoulos; R. Howe","Harvard University; ; ","Proceedings 10th Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems. HAPTICS 2002","","2002","","","68","74","","","","10.1109/HAPTIC.2002.998943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/998943","","Force feedback;Minimally invasive surgery;Surgical instruments;Robots;Telerobotics;Arteries;Surges;Haptic interfaces;Performance analysis;Hospitals","","","","179","","","","","","IEEE","IEEE Conferences"
"Imaginative Reinforcement Learning: Computational Principles and Neural Mechanisms","S. J. Gershman; J. Zhou; C. Kommers","Harvard University; Harvard University; Harvard University","Journal of Cognitive Neuroscience","","2017","29","12","2103","2113","","","","10.1162/jocn_a_01170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8091172","","","","","","","","","","","","MITP","IEEE Conferences"
"Metronome: Operating system level performance management via self-adaptive computing","F. Sironi; D. B. Bartolini; S. Campanoni; F. Cancare; H. Hoffmann; D. Sciuto; M. D. Santambrogio","Politecnico di Milano; Politecnico di Milano; Harvard University; Politecnico di Milano; Massachusetts Institute of Technology; Politecnico di Milano; Politecnico di Milano","DAC Design Automation Conference 2012","","2012","","","856","865","","","","10.1145/2228360.2228514","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/6241605","Self-Adaptive Computing;Operating Systems;Performance Management","Heart beat;Monitoring;Linux;Operating systems;Program processors","computer network performance evaluation;fault tolerant computing;multiprocessing systems;operating systems (computers)","level performance management;self-adaptive computing;commodity operating system;Metronome framework;heart rate monitoring;performance aware fair scheduler;HRM;active monitoring infrastructure;observe-decide-act;ODA control loop;PAFS;adaptation policy;multicore processor;PARSEC 2.1 benchmark suite","","13","","","","","","IEEE","IEEE Conferences"
"A generation in search of a future","G. Wald","Harvard University","IEEE Spectrum","","1969","6","6","34","37","","","","10.1109/MSPEC.1969.5213851","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/5213851","","Education;Educational institutions;Testing;Permission;History;Cities and towns;Nuclear weapons","","","","","","","","","","IEEE","IEEE Conferences"
"1 The Price of Progress","J. Gans; A. Leigh; L. H. Summers","University of Toronto; ; Harvard University","Innovation + Equality: How to Create a Future That Is More Star Trek Than Terminator","","","","","1","10","","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8896797","","","","","","","","","","","","MIT Press","IEEE Conferences"
"7 Providing Insurance","J. Gans; A. Leigh; L. H. Summers","University of Toronto; ; Harvard University","Innovation + Equality: How to Create a Future That Is More Star Trek Than Terminator","","","","","101","125","","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8896791","","","","","","","","","","","","MIT Press","IEEE Conferences"
"6 Why Climate Policy Outcomes Differ","K. S. Gallagher; X. Xuan; J. P. Holdren; J. Zhang; M. E. Kraft; S. Kamieniecki","Tufts University; ; Harvard University; State Council of China; University of Wisconsin-Green Bay; University of California","Titans of the Climate: Explaining Policy Process in the United States and China","","","","","133","148","","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8618103","","Meteorology;Industries;Economics;Media;Legislation;Fossil fuels","","","","","","","","","","MIT Press","IEEE Conferences"
"Name Index","J. Gans; A. Leigh; L. H. Summers","University of Toronto; ; Harvard University","Innovation + Equality: How to Create a Future That Is More Star Trek Than Terminator","","","","","159","166","","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8896793","","","","","","","","","","","","MIT Press","IEEE Conferences"
"2 Renaissance or Dark Age?","J. Gans; A. Leigh; L. H. Summers","University of Toronto; ; Harvard University","Innovation + Equality: How to Create a Future That Is More Star Trek Than Terminator","","","","","11","22","","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8896800","","","","","","","","","","","","MIT Press","IEEE Conferences"
"Robotic hands with rheological surfaces","R. Brockett","Harvard University","Proceedings. 1985 IEEE International Conference on Robotics and Automation","","1985","2","","942","946","","","","10.1109/ROBOT.1985.1087360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/1087360","","Robots;Rheology;Grasping;Kinematics;Solids;Signal design;Motion control;Motion analysis;Motion planning;Fingers","","","","22","","","","","","IEEE","IEEE Conferences"
"q-MAX: A Unified Way to Improve Network Measurement Throughput","R. B. Basat; G. Einziger; J. Moraney; D. Raz","Harvard University; Ben Gurion University; Technion; Technion","IEEE INFOCOM 2019 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)","","2019","","","1011","1012","","","","10.1109/INFCOMW.2019.8845166","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8845166","","Throughput;Data structures;Standards;Reservoirs;Internet;Approximation algorithms;Intrusion detection","data structures;network theory (graphs)","q-MAX;per-flow state;complex data structures;unified mechanism;network measurement throughput","","","","","","","","IEEE","IEEE Conferences"
"Maestro: A Memory-on-Logic Architecture for Coordinated Parallel Use of Many Systolic Arrays","H. T. Kung; B. McDanel; S. Q. Zhang; X. Dong; C. C. Chen","Harvard University; Harvard University; Harvard University; Harvard University; MediaTek","2019 IEEE 30th International Conference on Application-specific Systems, Architectures and Processors (ASAP)","","2019","2160-052X","","42","50","","","","10.1109/ASAP.2019.00-31","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8825148","systolic arrays;memory-on-logic 3D-IC;computer architecture;combining switch;deep neural network;convolutional neural network;Transformer","Switches;Through-silicon vias;Memory architecture;Computational modeling;Bandwidth;Natural language processing","integrated circuit design;integrated circuit interconnections;learning (artificial intelligence);memory architecture;multiprocessing systems;neural nets;systolic arrays;three-dimensional integrated circuits","systolic cells;transformer;H-trees;Maestro memory-on-logic 3D-IC architecture;baseline Maestro system;latency improvements;ShiftNet;deep learning inference;real-time inference applications;system performance;destination MB;3D-IC interconnects;logic die;high-bandwidth communication;memory blocks;DNN weight matrices;deep neural network inference;systolic arrays","","","","","","","","IEEE","IEEE Conferences"
"Collaboration, Communication, and Control: The Effects of ICT-Enabled Innovation Projects on Informal Organizational Structures","M. Binz-Scharf","Harvard University","Proceedings of the 38th Annual Hawaii International Conference on System Sciences","","2005","","","248c","248c","","","","10.1109/HICSS.2005.146","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/1385749","","Collaboration;Communication system control;Technological innovation;Internet;Innovation management;Knowledge management;Production;Collaborative work;Recruitment;Customer satisfaction","","","","2","","","","","","IEEE","IEEE Conferences"
"Extending Object-Oriented Optimizations for Concurrent Programs","K. Heffner; D. Tarditi; M. D. Smith","Harvard University; Microsoft Corporation; Harvard University","16th International Conference on Parallel Architecture and Compilation Techniques (PACT 2007)","","2007","","","119","129","","","","10.1109/PACT.2007.4336205","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4336205","","Yarn;Concurrent computing;Programming profession;User interfaces;Optimizing compilers;Optimization methods;Performance analysis;Object oriented modeling;Safety;Parallel architectures","concurrent engineering;object-oriented programming;optimisation","object-oriented optimizations;concurrent programs;object-oriented programming;user interface thread;synchronization primitives;field access;concurrency control;redundant-load elimination;array-bounds check elimination;null check elimination;mature object-oriented compilers","","1","","","","","","IEEE","IEEE Conferences"
"Challenges in End-to-End Neural Scientific Table Recognition","Y. Deng; D. Rosenberg; G. Mann","Harvard University; Bloomberg; Bloomberg","2019 International Conference on Document Analysis and Recognition (ICDAR)","","2019","","","894","901","","","","10.1109/ICDAR.2019.00148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8978078","digital images;optical character recognition;text extraction","Task analysis;Optical character recognition software;Image recognition;Training;Character recognition;Decoding;Text recognition","document image processing;neural nets;optical character recognition","end-to-end neural scientific table recognition;optical character recognition tasks;end-to-end trained neural systems;multirow structure;multicolumn structure;math formulas;LaTeX sources;attentional encoder-decoder model","","","","","","","","IEEE","IEEE Conferences"
"Process Programming And Process Models","T. Cheatham","Harvard University","[1989] Proceedings of the 5th International Software Process Workshop","","1989","","","49","51","","","","10.1109/ISPW.1989.690412","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/690412","","Writing;Page description languages;Prototypes;Programming;Databases;Graphics;Laser transitions;Printers;Displays;Libraries","","","","1","","","","","","IEEE","IEEE Conferences"
"The Phish-Market Protocol: Secure Sharing Between Competitors","T. Moran; T. Moore","Harvard University; Harvard University","IEEE Security & Privacy","","2010","8","4","40","45","","","","10.1109/MSP.2010.138","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/5523864","cryptography;data sharing;privacy","Protocols;Feeds;Subcontracting;Waste materials;Uniform resource locators;Web page design;Privacy;Finance","banking;computer crime;cryptographic protocols;marketing;Web sites","phish-market protocol;phishing effect mitigation;fraudulent Web sites;banks;Web site URL phishing;receiving firm;marketing;cryptography protocol;data brokers","","1","","","","","","IEEE","IEEE Conferences"
"From pixels to physics: Probabilistic color de-rendering","Y. Xiong; K. Saenko; T. Darrell; T. Zickler","Harvard University; UC Berkeley; UC Berkeley; Harvard University","2012 IEEE Conference on Computer Vision and Pattern Recognition","","2012","","","358","365","","","","10.1109/CVPR.2012.6247696","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/6247696","","Image color analysis;Transform coding;Colored noise;Cameras;Color;Probabilistic logic;Radiometry","Bayes methods;cameras;computer vision;Gaussian processes;image colour analysis;nonparametric statistics;photometry;regression analysis;rendering (computer graphics);statistical distributions;stereo image processing","probabilistic color de-rendering;consumer digital cameras;tone-mapping;compact images;narrow-gamut images;substantial radiometric signal;computer vision;deterministic maps;narrow-gamut colors;wide-gamut sensor measurements;reverse narrow-to-wide mapping;nonparametric Bayesian regression technique;local Gaussian process regression;probability distribution;scene colors;consumer cameras;simple probabilistic adaptations;multiexposure imaging;photometric stereo;out-of-gamut colors","","15","","","","","","IEEE","IEEE Conferences"
"MizBee: A Multiscale Synteny Browser","M. Meyer; T. Munzner; H. Pfister","Harvard University; University of British Columbia; Harvard University","IEEE Transactions on Visualization and Computer Graphics","","2009","15","6","897","904","","","","10.1109/TVCG.2009.167","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/5290692","Information visualization;design study;bioinformatics;synteny.","Bioinformatics;Genomics;Biological information theory;Biological cells;Evolution (biology);Data visualization;Marine animals;Taxonomy;Encoding;Data analysis","biology computing;data structures;data visualisation;genomics","MizBee;multiscale synteny browser;comparative genomics;dsyntenic blocks;biological data abstraction;genome;chromosome;data visualization","","81","","","","","","IEEE","IEEE Conferences"
"A low-power structured light sensor for outdoor scene reconstruction and dominant material identification","C. Mertz; S. J. Koppal; S. Sia; S. Narasimhan","Carnegie Mellon University; Harvard University; Carnegie Mellon University; Carnegie Mellon University","2012 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops","","2012","","","15","22","","","","10.1109/CVPRW.2012.6239194","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/6239194","","Robot sensing systems;Lighting;Image reconstruction;Mirrors;Glass;Visualization","image reconstruction;laser mirrors;light scattering;light sources;lighting;micromechanical devices;optical projectors;sensors;sunlight","low-power structured light sensor;outdoor scene reconstruction;dominant material identification;compact structured light device;MEMS mirror-enabled hand-held laser projector;MEMS mirror motion;laser light-sources;ambient illumination suppression;line-striping;light-probe;visual features;diffuse material;translucent material;reflective material;transparent material;light scatter distinctive pattern;sunlight","","14","","","","","","IEEE","IEEE Conferences"
